id,english,es,cefr_level,pos,frequency_1to10
mercado_de_agricultores_noun,farmers' market,mercado de agricultores,B1,noun,6
cooperativa_agricola_noun,farming cooperative,cooperativa agrícola,B1,noun,7
grassi_noun,fats,grasas,B1,noun,7
fax_noun,fax,fax,B1,noun,7
canone_noun,fee/canon,canon,B1,noun,5
feedback_noun,feedback,retroalimentación,B1,noun,6
femminismo_noun,feminism,feminismo,B2,noun,7
femore_noun,femur,fémur,B1,noun,8
finocchio_noun,fennel,hinojo,B2,noun,9
fermentazione_noun,fermentation,fermentación,B2,noun,8
feta_noun,feta cheese,feta,B1,noun,9
perone_noun,fibula,peroné,B2,noun,9
raton_de_campo_noun,field mouse,ratón de campo,B1,noun,6
fico_noun,fig tree,higuera,B1,noun,6
ripieno_noun,filling/stuffing,relleno,B1,noun,6
troupe_noun,film crew,equipo de rodaje,B1,noun,5
montatore_noun,film editor,montador de cine,B1,noun,5
fotografia_analogica_noun,film photography,fotografía analógica,B1,noun,6
productor_de_cine_noun,film producer,productor de cine,B1,noun,6
plato_de_cine_noun,film set,plató de cine,B2,noun,4
finalista_noun,finalist,finalista,B1,noun,8
asesor_financiero_noun,financial consultant,asesor financiero,B1,noun,6
guardia_finanza_noun,financial police,guardia civil,B1,noun,4
pinne_noun,fins/flippers,aletas,B1,noun,8
abete_noun,fir tree,abeto,B1,noun,8
abetaia_noun,fir forest,abetal,B2,noun,8
bomberos_noun,fire brigade,bomberos,A2,noun,7
camino_noun,fireplace,chimenea,A2,noun,7
firewall_noun,firewall,firewall,B2,noun,8
piscicultura_noun,fish farming,piscicultura,B1,noun,6
mercado_de_pescado_noun,fish market,mercado de pescado,B1,noun,5
sopa_de_pescado_noun,fish soup,sopa de pescado,B1,noun,6
pescatrice_noun,fisherwoman,pescadora,B1,noun,10
quota_pesca_noun,fishing quota,cuota de pesca,B1,noun,7
preparador_fisico_noun,fitness trainer,preparador físico,B1,noun,6
costes_fijos_noun,fixed costs,costes fijos,B1,noun,5
tasa_fija_noun,fixed rate,tasa fija,B1,noun,5
contrato_de_duracion_determinada_noun,fixed-term contract,contrato de duración determinada,B1,noun,5
fenicottero_noun,flamingo,flamenco,B1,noun,8
lampo_noun,flash/lightning flash,destello,B1,noun,6
pantalla_plana_noun,flat screen,pantalla plana,B1,noun,5
semi_lino_noun,flaxseeds,semillas de lino,B1,noun,10
sagra_noun,food festival,fiesta de la gastronomía,B1,noun,5
ruta_gastronomica_noun,food trail,ruta gastronómica,B1,noun,6
botas_de_futbol_noun,football boots,botas de fútbol,B1,noun,6
schedina_noun,football pools,quiniela,B1,noun,7
passerella_noun,footbridge/catwalk,pasarela,B1,noun,9
nota_pie_pagina_noun,footnote,nota al pie,B1,noun,8
calzature_noun,footwear,calzado,B1,noun,8
politica_exterior_noun,foreign policy,política exterior,B1,noun,4
straniera_noun,foreigner (f),extranjera,B1,noun,8
fortezza_noun,fortress,fortaleza,B1,noun,7
affidataria_noun,foster parent (f),madre de acogida,B1,noun,6
volpe_noun,fox,zorro,A2,noun,5
falta_noun,free kick,falta,B1,noun,5
acuerdo_de_libre_comercio_noun,free trade agreement,acuerdo de libre comercio,B1,noun,5
liberta_parola_noun,freedom of speech,libertad de expresión,B1,noun,5
frate_noun,friar/monk,fraile,B1,noun,8
frigorifico_combinado_noun,fridge-freezer,frigorífico combinado,B1,noun,7
huevos_fritos_noun,fried eggs,huevos fritos,B1,noun,6
lobulo_frontal_noun,frontal lobe,lóbulo frontal,B1,noun,8
vidrio_esmerilado_noun,frosted glass,vidrio esmerilado,B1,noun,8
zumo_de_frutas_noun,fruit juice,zumo de frutas,A2,noun,6
frustrazione_noun,frustration,frustración,B1,noun,7
friggitoria_noun,fry shop,freiduría,B1,noun,7
frittura_noun,fry-up/fried food,fritura,B1,noun,7
fondamentalismo_noun,fundamentalism,fundamentalismo,B1,noun,9
fusibile_noun,fuse,fusible,B1,noun,7
fusilli_noun,fusilli pasta,fusilli,B2,noun,10
futures_noun,futures (financial),futuros,B1,noun,7
futurismo_noun,Futurism,futurismo,B2,noun,9
consola_de_videojuegos_noun,games console,consola de videojuegos,A2,noun,6
manguera_de_jardin_noun,garden hose,manguera de jardín,B1,noun,7
gastrite_noun,gastritis,gastritis,B2,noun,9
piedra_preciosa_noun,gemstone,piedra preciosa,B1,noun,9
igualdad_de_genero_noun,gender equality,igualdad de género,B1,noun,6
gene_noun,gene,gen,B2,noun,6
terapia_genica_noun,gene therapy,terapia génica,B2,noun,6
genealogia_noun,genealogy,genealogía,B2,noun,8
arte_generativa_noun,generative art,arte generativo,B2,noun,9
herencia_genetica_noun,genetic heritage,herencia genética,B1,noun,6
mutacion_genetica_noun,genetic mutation,mutación genética,B1,noun,7
geofisico_noun,geophysicist,geofísico,B2,noun,9
geopolitica_noun,geopolitics,geopolítica,B2,noun,9
energia_geotermica_noun,geothermal energy,energía geotérmica,B1,noun,8
giro_italia_noun,Giro d'Italia,Giro de Italia,B2,noun,8
ghiandola_noun,gland,glándula,B2,noun,8
ceramica_esmaltada_noun,glazed ceramic,cerámica esmaltada,B1,noun,8
calentamiento_global_noun,global warming,calentamiento global,B1,noun,6
globalizzazione_noun,globalization,globalización,B2,noun,8
mappamondo_noun,globe,globo terráqueo,B1,noun,6
glossario_noun,glossary,glosario,B1,noun,8
guanti_noun,gloves,guantes,A2,noun,6
portiera_noun,goalkeeper (f),portera,B1,noun,7
figlioccio_noun,godson,ahijado,B1,noun,9
orso_oro_noun,Golden Bear (Berlin Film Festival),Oso de Oro,B2,noun,5
leone_oro_noun,Golden Lion (Venice Film Festival),León de Oro,B2,noun,6
gondola_noun,gondola,góndola,B1,noun,9
gorgonzola_noun,gorgonzola cheese,gorgonzola,B2,noun,9
goulash_noun,goulash,goulash,B2,noun,9
bono_del_estado_noun,government bond,bono del estado,B2,noun,5
media_voti_noun,grade average,nota media,B1,noun,5
grana_padano_noun,Grana Padano cheese,Grana Padano,B1,noun,10
granaio_noun,granary,granero,B1,noun,9
granita_noun,granita,granizado,B2,noun,10
vendemmia_noun,grape harvest,vendimia,B1,noun,7
pompelmo_noun,grapefruit,pomelo,A2,noun,8
grafica_noun,graphic designer (f),diseñadora gráfica,B1,noun,6
tarjeta_grafica_noun,graphics card,tarjeta gráfica,B1,noun,6
lapide_noun,gravestone,lápida,B1,noun,9
pronipote_noun,great-grandchild,bisnieto,B1,noun,8
yogurt_greco_noun,Greek yogurt,yogur griego,B1,noun,7
fagiolini_noun,green beans,judías verdes,A2,noun,6
idrogeno_verde_noun,green hydrogen,hidrógeno verde,B1,noun,7
green_pass_noun,green pass/vaccine passport,green pass,B1,noun,4
insalata_verde_noun,green salad,ensalada verde,A2,noun,6
granata_noun,grenade,granadas,B1,noun,7
cabello_gris_noun,grey hair,cabello gris,A2,noun,6
sposo_noun,groom/husband,novio/esposo,A2,noun,7
peso_lordo_noun,gross weight,peso bruto,B1,noun,6
entrevista_grupal_noun,group interview,entrevista grupal,B1,noun,5
fase_gironi_noun,group stage,fase de grupos,B1,noun,4
trabajo_en_grupo_noun,group work,trabajo en grupo,B1,noun,3
faraona_noun,guinea fowl,pintada,B1,noun,8
ginnastica_noun,gymnastics,gimnasia,B1,noun,7
ginecologa_noun,gynaecologist,ginecóloga,B1,noun,9
molletta_noun,hair clip,pasador,B1,noun,6
cortadora_de_pelo_noun,hair clipper,cortadora de pelo,B1,noun,8
extensions_noun,hair extensions,extensiones de cabello,B1,noun,7
plancha_de_pelo_noun,hair straightener,plancha de pelo,B1,noun,9
elastico_capelli_noun,hair tie,goma para el cabello,A2,noun,5
cepillo_de_cabello_noun,hairbrush,cepillo de cabello,A2,noun,9
corte_de_cabello_noun,haircut,corte de cabello,A2,noun,7
forcina_noun,hairpin,horquilla,B1,noun,9
media_hora_noun,half an hour,media hora,A2,noun,4
maniglia_noun,handle/door handle,manija,B1,noun,5
huevos_duros_noun,hard-boiled eggs,huevos duros,B1,noun,7
lepre_noun,hare,liebre,B1,noun,7
arnés_noun,harness,arnés,B2,noun,7
tripletta_noun,hat-trick,hat-trick,B1,noun,6
capofamiglia_noun,head of the family,cabeza de familia,B1,noun,3
dolor_de_cabeza_noun,headache,dolor de cabeza,A2,noun,7
sede_noun,headquarters,sede central,B1,noun,6
operatore_sanitario_noun,healthcare worker,trabajador sanitario,B1,noun,6
udito_noun,hearing,audición,B1,noun,5
latido_del_corazon_noun,heartbeat,latido del corazón,B1,noun,7
hedge_fund_noun,hedge fund,hedge fund,B2,noun,7
multa_salata_noun,hefty fine,multa elevada,B1,noun,8
egemonia_noun,hegemony,hegemonía,B2,noun,8
elmo_noun,helmet (medieval),casco medieval,B1,noun,6
canapa_noun,hemp,cáñamo,B1,noun,8
pollaio_noun,henhouse,gallinero,B1,noun,9
erboristeria_noun,herbalist's shop,herboristería,B1,noun,10
eroina_noun,heroine,heroína,B1,noun,7
airone_noun,heron,garza,B2,noun,8
pressione_alta_noun,high blood pressure,presión alta,B1,noun,4
tacones_altos_noun,high heels,tacones altos,B1,noun,6
altorilievo_noun,high relief,altorrelieve,B2,noun,5
alta_velocita_noun,high-speed rail,alta velocidad,B1,noun,6
meches_noun,highlights (hair),mechas,B1,noun,6
induismo_noun,Hinduism,hinduismo,B2,noun,8
cerniera_noun,hinge,bisagra,B2,noun,8
anca_noun,hip,cadera,B2,noun,6
ippocampo_noun,hippocampus,hipocampo,B2,noun,9
ippopotamo_noun,hippopotamus,hipopótamo,A2,noun,9
istogramma_noun,histogram,histograma,B2,noun,9
monumento_storico_noun,historic monument,monumento histórico,B1,noun,7
palacio_historico_noun,historic palace,palacio histórico,B1,noun,6
sitio_historico_noun,historic site,sitio histórico,B1,noun,6
villa_storica_noun,historic villa,villa histórica,B1,noun,6
novela_historica_noun,historical novel,novela histórica,B1,noun,5
placa_de_cocina_noun,hob/cooktop,placa de cocina,B1,noun,9
zappa_noun,hoe,azada,B2,noun,8
holding_noun,holding company,holding,B1,noun,5
perforatrice_noun,hole punch,perforadora,B1,noun,6
economia_domestica_noun,home economics,economía doméstica,B1,noun,6
persona_sin_hogar_noun,homeless person,persona sin hogar,B1,noun,6
melario_noun,honey super (beekeeping),alza de colmena,B2,noun,6
hoodie_noun,hoodie,sudadera con capucha,A2,noun,8
ormone_noun,hormone,hormona,B2,noun,7
ricovero_noun,hospitalization,hospitalización,B1,noun,8
chocolate_caliente_noun,hot chocolate,chocolate caliente,A2,noun,6
bar_de_comida_caliente_noun,hot food bar,bar de comida caliente,B1,noun,5
hora_y_media_noun,hour and a half,hora y media,A2,noun,4
clessidra_noun,hourglass,reloj de arena,B1,noun,9
casalingo_noun,house husband,amo de casa,B1,noun,4
centinaio_noun,hundred (approximately),centena,B1,noun,5
vehiculo_hibrido_noun,hybrid vehicle,vehículo híbrido,B1,noun,6
aliscafo_noun,hydrofoil,aerodeslizador,B2,noun,9
idrogeno_noun,hydrogen,hidrógeno,B2,noun,7
idrologa_noun,hydrologist,hidróloga,B1,noun,10
iena_noun,hyena,hiena,B2,noun,9
ipnosi_noun,hypnosis,hipnosis,B2,noun,8
picozza_noun,ice axe,piolet,B2,noun,7
casquete_glaciar_noun,ice cap,casquete glaciar,B2,noun,5
iceberg_noun,iceberg,iceberg,B2,noun,8
glassatura_noun,icing/glaze,glaseado,B2,noun,8
azucar_glase_noun,icing sugar,azúcar glasé,B1,noun,8
idealismo_noun,idealism,idealismo,B2,noun,8
robo_de_identidad_noun,identity theft,robo de identidad,B1,noun,6
ignoranza_noun,ignorance,ignorancia,B1,noun,6
exposicion_inmersiva_noun,immersive exhibition,exposición inmersiva,B2,noun,8
realidad_inmersiva_noun,immersive reality,realidad inmersiva,B2,noun,8
immunologa_noun,immunologist,inmunóloga,B2,noun,9
immunoterapia_noun,immunotherapy,inmunoterapia,B2,noun,9
imperialismo_noun,imperialism,imperialismo,B2,noun,8
impressionismo_noun,Impressionism,impresionismo,B2,noun,9
pariente_politico_noun,in-law,pariente político,B1,noun,4
indipendenza_noun,independence,independencia,B2,noun,5
individuo_noun,individual,individuo,B1,noun,4
indulgenza_noun,indulgence,indulgencia,B1,noun,8
diseno_industrial_noun,industrial design,diseño industrial,B1,noun,5
infettivologia_noun,infectious disease specialist,especialista en enfermedades infecciosas,B1,noun,7
bolla_informativa_noun,information bubble,burbuja informativa,B2,noun,6
ingredienti_noun,ingredients,ingredientes,A2,noun,6
eredita_noun,inheritance,herencia,B1,noun,7
rasgo_hereditario_noun,inherited trait,rasgo hereditario,B1,noun,7
iniezione_noun,injection,inyección,B1,noun,7
ingiunzione_noun,injunction,mandato judicial,B2,noun,8
parte_lesa_noun,injured party,parte perjudicada,B1,noun,5
infortunio_noun,injury,lesión,B1,noun,5
soletta_noun,insole,plantilla,B1,noun,9
insulina_noun,insulin,insulina,B2,noun,7
perito_assicurativo_noun,insurance assessor,perito de seguros,B2,noun,9
poliza_de_seguro_noun,insurance policy,póliza de seguro,B1,noun,5
assicurata_noun,insured person (f),asegurada,B1,noun,7
integrazione_noun,integration,integración,B1,noun,6
intellettuale_noun,intellectual,intelectual,B1,noun,6
curiosidad_intelectual_noun,intellectual curiosity,curiosidad intelectual,B1,noun,7
intelligenza_noun,intelligence,inteligencia,B1,noun,5
rianimazione_noun,intensive care,cuidados intensivos,B1,noun,6
pantalla_interactiva_noun,interactive screen,pantalla interactiva,B1,noun,6
pizarra_digital_noun,interactive whiteboard,pizarra digital,B1,noun,9
intercity_noun,intercity train,tren interurbano,B1,noun,9
interlocutore_noun,interlocutor,interlocutor,B1,noun,9
acuerdo_internacional_noun,international agreement,acuerdo internacional,B1,noun,5
inventore_noun,inventor,inventor,B1,noun,7
periodista_de_investigacion_noun,investigative journalist,periodista de investigación,B1,noun,7
involtini_noun,involtini (stuffed rolls),involtini,B2,noun,10
iris_noun,iris,iris,B1,noun,7
ironia_noun,irony,ironía,B1,noun,7
canale_irrigazione_noun,irrigation channel,canal de riego,B1,noun,7
islam_noun,Islam,islam,B1,noun,6
tecnico_informatico_noun,IT technician,técnico informático,B1,noun,7
regione_italiana_noun,Italian region,región italiana,B1,noun,5
maglia_noun,jersey/sports shirt,camiseta deportiva,B1,noun,5
pontile_noun,jetty/pier,muelle,B1,noun,8
joystick_noun,joystick,joystick,B1,noun,9
ebraismo_noun,Judaism,judaísmo,B2,noun,7
brocca_noun,jug/pitcher,jarra,B1,noun,8
liebre_en_escabeche_noun,jugged hare,liebre en escabeche,B1,noun,10
succo_noun,juice,zumo,A1,noun,6
mono_de_trabajo_noun,jumpsuit/overall,mono de trabajo,B1,noun,8
giuria_noun,jury,jurado,B1,noun,6
giustizia_noun,justice,justicia,B1,noun,5
giustificazione_noun,justification,justificación,B1,noun,7
juta_noun,jute,yute,B2,noun,9
canguro_noun,kangaroo,canguro,A2,noun,7
karaoke_noun,karaoke,karaoke,B1,noun,8
portachiavi_noun,key ring,llavero,B1,noun,5
chiavi_noun,keys,llaves,A1,noun,6
rene_noun,kidney,riñón,B2,noun,6
patrocinador_de_equipacion_noun,kit sponsor,patrocinador de equipación,B1,noun,6
cuchillo_de_cocina_noun,kitchen knife,cuchillo de cocina,A2,noun,6
batidor_de_cocina_noun,kitchen whisk,batidor de cocina,B1,noun,8
kitesurf_noun,kitesurfing,kitesurf,B2,noun,9
kiwi_noun,kiwi,kiwi,A2,noun,8
coreano_noun,Korean language,coreano,B1,noun,6
asesor_laboral_noun,labour consultant,asesor laboral,B1,noun,6
lacci_noun,laces/shoelaces,cordones,B1,noun,8
coccinella_noun,ladybird/ladybug,mariquita,B2,noun,9
telefono_fijo_noun,landline phone,teléfono fijo,A2,noun,8
frana_noun,landslide,corrimiento de tierra,B2,noun,8
competencia_linguistica_noun,language competence,competencia lingüística,B1,noun,7
laboratorio_linguistico_noun,language lab,laboratorio de idiomas,B1,noun,6
strutto_noun,lard,manteca de cerdo,B1,noun,9
intestino_crasso_noun,large intestine,intestino grueso,B1,noun,8
piazzale_noun,large square/forecourt,plaza grande,B1,noun,5
laser_game_noun,laser game,laser game,B1,noun,6
mese_scorso_noun,last month,mes pasado,A2,noun,4
ultimos_sacramentos_noun,last rites,últimos sacramentos,B1,noun,8
semana_pasada_noun,last week,semana pasada,A2,noun,3
ano_pasado_noun,last year,año pasado,A2,noun,3
latino_noun,Latin,latín,B1,adjective,6
campo_lavanda_noun,lavender field,campo de lavanda,B1,noun,8
tosaerba_noun,lawnmower,cortacésped,B1,noun,9
leasing_noun,leasing,leasing,B1,noun,7
deposito_bagagli_noun,left luggage,consigna de equipaje,B1,noun,7
leggings_noun,leggings,leggings,B1,noun,8
limoneto_noun,lemon grove,limonar,B1,noun,7
liberazione_noun,liberation,liberación,B1,noun,7
estilo_de_vida_noun,lifestyle,estilo de vida,B1,noun,6
rotura_de_ligamento_noun,ligament tear,rotura de ligamento,B1,noun,8
tren_ligero_noun,light rail,tren ligero,B1,noun,6
faro_noun,lighthouse,faro,B1,noun,7
calcare_noun,limestone,caliza,B2,noun,7
ztl_noun,limited traffic zone,zona de tráfico limitado,B1,noun,5
linguistica_noun,linguistics,lingüística,B2,noun,8
leonessa_noun,lioness,leona,B1,noun,9
balsamo_labial_noun,lip balm,bálsamo labial,B1,noun,8
gloss_noun,lip gloss,brillo de labios,B1,noun,8
lapiz_de_labios_noun,lip liner,lápiz de labios,B1,noun,7
lipide_noun,lipid,lípido,B1,noun,8
jabon_liquido_noun,liquid soap,jabón líquido,A2,noun,6
liquidita_noun,liquidity,liquidez,B1,noun,8
habilidades_auditivas_noun,listening skills,habilidades auditivas,B1,noun,5
critica_literaria_noun,literary criticism,crítica literaria,B1,noun,6
letterata_noun,literary scholar (f),literata,B2,noun,7
batteria_litio_noun,lithium battery,batería de litio,B1,noun,7
papelera_noun,litter bin,papelera,A2,noun,7
civetta_noun,little owl,mochuelo,B2,noun,7
transmision_en_directo_noun,live stream,transmisión en directo,B2,noun,5
testamento_biologico_noun,living will,testamento vital,B1,noun,4
mocassini_noun,loafers,mocasines,B1,noun,9
lobbyista_noun,lobbyist,lobista,B1,noun,8
moneda_local_noun,local currency,moneda local,B1,noun,6
mercado_de_barrio_noun,local market,mercado de barrio,B1,noun,4
locker_noun,locker,taquilla de consigna,B1,noun,7
loggia_noun,loggia,logia,B1,noun,9
logo_noun,logo,logo,B1,noun,6
solitudine_noun,loneliness,soledad,B1,noun,7
perdida_de_equipaje_noun,lost luggage,pérdida de equipaje,B1,noun,7
low_cost_noun,low-cost,low cost,B1,noun,5
luminare_noun,luminary,luminar,B1,noun,9
pausa_pranzo_noun,lunch break,pausa del almuerzo,A2,noun,5
liuto_noun,lute,laúd,B2,noun,9
lycra_noun,lycra,lycra,B2,noun,9
linfocita_noun,lymphocyte,linfocito,B2,noun,9
mitragliatrice_noun,machine gun,ametralladora,B1,noun,5
magistrata_noun,magistrate (f),magistrada,B1,noun,7
magnesio_noun,magnesium,magnesio,B1,noun,8
lupa_noun,magnifying glass,lupa,B2,noun,8
gazza_noun,magpie,urraca,B2,noun,9
personaje_principal_noun,main character,personaje principal,B1,noun,4
portone_noun,main door/gate,portal,B1,noun,4
struccante_noun,make-up remover,desmaquillante,B1,noun,9
malaria_noun,malaria,malaria,B1,noun,7
borsello_noun,man bag,bolso de hombre,B1,noun,5
canale_artificiale_noun,man-made canal,canal artificial,B1,noun,6
mandarino_noun,mandarin orange,mandarina,A2,noun,7
mandolino_noun,mandolin,mandolín,B2,noun,9
jarabe_de_arce_noun,maple syrup,jarabe de arce,B2,noun,7
maracas_noun,maracas,maracas,B2,noun,9
maratoneta_noun,marathon runner,maratonista,B1,noun,6
margarina_noun,margarine,margarina,B1,noun,9
margine_noun,margin,margen,B1,noun,6
puerto_deportivo_noun,marina,puerto deportivo,B1,noun,7
marines_noun,marines,marines,B2,noun,7
economia_de_mercado_noun,market economy,economía de mercado,B1,noun,5
marketing_noun,marketing,marketing,B1,noun,5
faina_noun,marten,garduña,B2,noun,9
ley_marcial_noun,martial law,ley marcial,B1,noun,6
mascarpone_noun,mascarpone cheese,mascarpone,B2,noun,9
vigilancia_masiva_noun,mass surveillance,vigilancia masiva,B2,noun,6
materialismo_noun,materialism,materialismo,B2,noun,8
matrice_noun,matrix,matriz,B1,noun,6
massima_noun,maxim,máxima,B1,noun,8
meccanismo_noun,mechanism,mecanismo,B1,noun,6
mediana_noun,median,mediana,B1,noun,6
mediazione_noun,mediation,mediación,B1,noun,7
visita_medica_noun,medical visit,visita médica,B1,noun,4
crucero_por_el_mediterraneo_noun,Mediterranean cruise,crucero por el Mediterráneo,B1,noun,7
matorral_mediterraneo_noun,Mediterranean scrub,matorral mediterráneo,B1,noun,7
mar_mediterraneo_noun,Mediterranean Sea,mar Mediterráneo,B1,noun,7
melodramma_noun,melodrama,melodrama,B1,noun,8
memorando_de_entendimiento_noun,memorandum of understanding,memorando de entendimiento,B1,noun,8
memoria_noun,memory,memoria,B1,noun,5
scheda_memoria_noun,memory card,tarjeta de memoria,B1,noun,5
mentalita_noun,mentality,mentalidad,B1,noun,7
mentoring_noun,mentoring,mentoring,B1,noun,8
menu_noun,menu,menú,A1,noun,6
fusione_noun,merger,fusión,B1,noun,7
lana_merino_noun,merino wool,lana merino,B1,noun,9
meritocrazia_noun,meritocracy,meritocracia,B1,noun,9
metanalisi_noun,meta-analysis,metanálisis,B1,noun,7
metabolismo_noun,metabolism,metabolismo,B2,noun,7
metacarpo_noun,metacarpus,metacarpo,B1,noun,10
metafora_noun,metaphor,metáfora,B2,noun,7
metafisica_noun,metaphysics,metafísica,B2,noun,8
metastasi_noun,metastasis,metástasis,B2,noun,9
meteorite_noun,meteorite,meteorito,B1,noun,8
meteorologa_noun,meteorologist (f),meteoróloga,B1,noun,9
